tripduration,starttime
28.25,661.5
24.03333333,661.5166667
4.65,661.5333333
59.66666667,661.5666667
29.58333333,661.6166667
4.583333333,661.7166667
4.433333333,661.85
5.533333333,661.8833333
12.7,662.25
23.75,662.6333333
5.166666667,662.6666667
11.75,662.9333333
14.1,663.1833333
21.08333333,663.3
21.01666667,663.35
17.2,663.6333333
17.06666667,663.7333333
5.65,663.8666667
20.31666667,663.9666667
17.51666667,664
15.91666667,664.1333333
14.4,664.2
8.7,664.2166667
23,664.4833333
11.58333333,664.55
9.166666667,664.5833333
9.933333333,664.8
11.1,664.9666667
11.05,665.2166667
15.45,665.4833333
31.11666667,665.5833333
16.08333333,665.6166667
22.9,665.65
3.816666667,665.6666667
15.08333333,665.7166667
15.1,665.7166667
4.166666667,665.85
7.366666667,665.95
9.2,666.0333333
8.633333333,666.1333333
22.03333333,666.2166667
9.65,666.5833333
2.05,667.1
45.23333333,667.1
24.21666667,667.25
14.05,667.3166667
22.23333333,667.3666667
22.05,667.4333333
27.31666667,667.5166667
27.28333333,667.9166667
1.566666667,668.15
6.55,668.1666667
74.15,668.35
27.98333333,668.4833333
28.11666667,668.5
11.6,668.7833333
11.36666667,668.8
32.01666667,668.9666667
12.98333333,669.1166667
14.96666667,669.2
4.966666667,669.25
16.23333333,669.5333333
27.05,669.5833333
5.833333333,669.6333333
37.21666667,669.6666667
9.366666667,669.7666667
32.78333333,670.1666667
29.43333333,670.2
12.23333333,670.2
28.4,670.3166667
1.116666667,670.4
10.25,670.75
11.13333333,670.9333333
18.31666667,670.9666667
30.56666667,670.9666667
20.11666667,671.0666667
17.7,671.45
27.2,671.8666667
7.483333333,671.95
26.51666667,671.9833333
13.33333333,672.1166667
7.216666667,672.2
17.41666667,672.2166667
53.83333333,672.2666667
53.35,672.2833333
29.75,672.2833333
9.566666667,672.5333333
17.11666667,672.5333333
53.3,672.5666667
7.75,672.5833333
43.73333333,672.9833333
8.266666667,673.0166667
11.5,673.1166667
10.25,673.1333333
14.35,673.3
30.71666667,673.3833333
5.25,673.4666667
9.883333333,673.5333333
7.616666667,673.65
3.466666667,673.7166667
58.1,673.9333333
6.866666667,673.95
6.166666667,674.1833333
5.15,674.2666667
20.31666667,674.35
33.75,674.4333333
9.216666667,674.5
20.55,674.7
11.05,674.8833333
9.666666667,674.8833333
5.7,675.05
57.9,675.1166667
10.11666667,675.1166667
57.76666667,675.2
27.56666667,675.2166667
15.2,675.4
24.15,675.4666667
18.6,675.5166667
14.18333333,675.55
56.73333333,675.5833333
26.45,675.6333333
5.566666667,675.7
8.483333333,675.8166667
9.766666667,675.8833333
8,676.1333333
9.8,676.8333333
22.51666667,677.05
24.4,677.3
9.366666667,677.6166667
25.05,677.7
5.933333333,677.8166667
11.71666667,678.05
2.75,678.05
20.2,678.7333333
16.68333333,678.8
16.73333333,679.0833333
9.866666667,679.3166667
21.01666667,679.4333333
19.18333333,679.45
34.03333333,679.6833333
14.73333333,679.9166667
13.86666667,680.2166667
6.516666667,680.3666667
14,680.6166667
7.083333333,680.7
30.03333333,680.7333333
19.33333333,681.1166667
9.316666667,681.2333333
19.91666667,681.4833333
16.95,681.65
7.75,681.9333333
13.66666667,682.0166667
6.516666667,682.2666667
5.533333333,682.35
14.1,682.5166667
3.216666667,682.8333333
10.55,682.8333333
7.783333333,683
23.43333333,683.0666667
8.866666667,683.15
8.866666667,683.25
4.066666667,683.5
6.95,683.5166667
5.066666667,683.7666667
17.01666667,683.7833333
6.483333333,683.85
5.216666667,684.0166667
19.66666667,684.2
26.73333333,684.2
16.43333333,684.3
13,684.5833333
6.45,684.6333333
11.36666667,684.8166667
20.73333333,684.9166667
19.33333333,685.1333333
14.65,685.15
7.533333333,685.1833333
7.2,685.1833333
13.6,685.2
30.56666667,685.45
12.53333333,685.5833333
34.08333333,685.5833333
15.66666667,685.65
21.55,685.7666667
18.05,685.8666667
3.833333333,686
26.21666667,686.3833333
19.03333333,686.55
20.48333333,686.6
5.983333333,686.7833333
7.116666667,686.9
36.15,687.3
36.18333333,687.3
17.31666667,687.3833333
5.6,687.4833333
32.11666667,687.5833333
9.25,687.7
18.65,688.1333333
10.11666667,688.4666667
41.5,688.9333333
29.71666667,689.3166667
6.6,689.4166667
4.066666667,689.7166667
5.6,689.7666667
66.46666667,689.8333333
9.833333333,689.95
70.28333333,690
15.96666667,690.1333333
48.98333333,690.2
6.566666667,690.2
8.083333333,690.4
3.116666667,690.5833333
10.58333333,690.6166667
12.21666667,690.7166667
4.3,690.75
12.01666667,690.8666667
11.76666667,690.8833333
24.28333333,690.8833333
8.666666667,690.95
12.93333333,691.0333333
17.66666667,691.15
11.7,691.4
18.73333333,691.55
19.41666667,692.4
41.56666667,692.5
10.21666667,692.6666667
5.316666667,692.7833333
48.03333333,692.8166667
16.53333333,692.9
8.866666667,693.2666667
11.38333333,693.3166667
12.28333333,693.6166667
13.66666667,693.6833333
6.766666667,693.7
29.76666667,693.7833333
8.883333333,693.8166667
29.58333333,694.0166667
30.01666667,694.0166667
8.4,694.3333333
112.0833333,694.75
6.666666667,695
8.5,695.45
9.716666667,695.75
26.68333333,695.8333333
8.733333333,695.9833333
28.05,696.1666667
4.95,696.2166667
28.13333333,696.2833333
15.03333333,696.3
23.1,696.6
7.733333333,696.7666667
35.9,696.8666667
11.95,696.8833333
4.666666667,697.1
12.73333333,697.1666667
7.6,697.2666667
42.98333333,697.55
27.25,697.6666667
8.316666667,697.7
14.63333333,697.9166667
11.31666667,697.95
21.45,698.0166667
40.61666667,698.1
8.633333333,698.2333333
8.016666667,698.4666667
3.95,698.5333333
4.566666667,698.6333333
9.366666667,698.65
5.433333333,698.9
9.283333333,699.1333333
14.36666667,699.25
8.816666667,699.55
84.51666667,699.85
37.2,699.9
15.48333333,699.9666667
8.616666667,700.2833333
10.48333333,700.3333333
7.083333333,700.75
4.9,700.75
14.43333333,701.0166667
10,701.3
17.36666667,701.3166667
3.316666667,701.4666667
3.95,701.75
40.26666667,701.8833333
11.05,701.9
13.36666667,702.35
41.45,702.3833333
37.7,702.4833333
6.466666667,702.5833333
34.38333333,702.7666667
16.18333333,702.9666667
32.3,703.35
29.15,703.4833333
13.05,703.8166667
11.11666667,703.9833333
10.55,704.0166667
11.63333333,704.0833333
9.75,704.0833333
5.916666667,704.1333333
19.83333333,704.1333333
8.383333333,704.2833333
6.383333333,704.4
6.316666667,704.5
9.016666667,704.6166667
20.45,704.6333333
109.7166667,704.9
10.48333333,705.2166667
15.1,705.6
11.88333333,705.6166667
2.433333333,705.8333333
37.15,705.9166667
20.63333333,706.0166667
10.75,706.2333333
6.716666667,706.25
8.2,706.5833333
23.73333333,706.6166667
5.766666667,706.85
10.06666667,707.1166667
21.15,707.4333333
4.033333333,707.6166667
11.33333333,707.6666667
17.03333333,707.7166667
98.63333333,707.8166667
15.38333333,708.15
16.2,708.1833333
3.916666667,708.3666667
8.45,708.4166667
7.316666667,708.4166667
20.9,708.5166667
4.65,708.5666667
8.95,708.7666667
18.41666667,708.8
27.8,708.9666667
10.48333333,709.2833333
32.91666667,709.5833333
3.066666667,709.75
32.4,709.8
3.083333333,709.8
6.416666667,709.8166667
16.8,709.9
1383.283333,709.9833333
13.53333333,710.2
8.85,710.4666667
9.033333333,710.4833333
12.71666667,710.5166667
5.816666667,710.5333333
6.383333333,710.5666667
9.633333333,710.6333333
17.16666667,710.65
15.21666667,710.9166667
31.7,711.2166667
7.766666667,711.35
32.46666667,711.4166667
7.683333333,711.6166667
14.21666667,711.8833333
4.283333333,711.95
21.65,712.45
19.48333333,712.45
22.06666667,712.6333333
2.983333333,712.65
15.58333333,712.7666667
12.93333333,712.9166667
16.3,712.9833333
12.9,713.1166667
6.383333333,713.3
6.716666667,713.4166667
17.9,713.6
17.7,714.6
12.8,714.8
30.23333333,714.85
11.28333333,714.9666667
11.03333333,715.1
19.16666667,715.1
6.733333333,715.2166667
5.583333333,715.3333333
31.51666667,715.6666667
28.53333333,715.7
26.58333333,715.7666667
12.63333333,715.9166667
16.8,715.9666667
41.95,716.05
3.766666667,716.0666667
10.68333333,716.1833333
1.45,716.4
22.21666667,716.4833333
20.95,716.5
4.15,716.6
11.6,716.7333333
18.25,716.9166667
18,717.0166667
7.55,717.15
13.2,717.2833333
20.1,717.3
14.18333333,717.5666667
11.83333333,717.65
12.73333333,717.75
20.76666667,717.7666667
10.23333333,717.9
35.95,718
20.78333333,718.0666667
35.78333333,718.1166667
7.466666667,718.1333333
24.23333333,718.3333333
27.78333333,718.4
33.08333333,718.5666667
11.7,718.6333333
13.15,718.9
23.33333333,718.95
5.133333333,719.2666667
11.4,719.4
41.86666667,719.5
3.233333333,719.6
233.1833333,720.0666667
14.46666667,720.1333333
20.31666667,720.1333333
7.933333333,720.55
9.1,720.65
6.966666667,720.8166667
29.1,720.9833333
20.95,721.1833333
15.78333333,721.55
26.76666667,721.55
26.31666667,721.75
16.45,722.25
11.76666667,722.2666667
10.45,722.2666667
17.43333333,722.2833333
16.98333333,722.3
15.2,722.5333333
14.95,722.6166667
8.35,722.7166667
6.683333333,722.7333333
2.45,722.75
1.033333333,722.7833333
3.233333333,722.8
33.83333333,722.8833333
8.166666667,722.9666667
5.75,723.0166667
14.28333333,723.1333333
6.4,723.15
18.4,723.1666667
6.633333333,723.2333333
9.683333333,723.3166667
138.4333333,723.5333333
6.966666667,723.6
11.5,723.6
25.25,724.2333333
32.43333333,724.3333333
4.483333333,724.3333333
137.55,724.35
33.16666667,724.5333333
15.11666667,724.6
16.08333333,724.6333333
27.21666667,724.6333333
22.88333333,724.7166667
20.86666667,724.7666667
30.6,725.1166667
17.38333333,725.4666667
29.48333333,725.6333333
31.13333333,725.7666667
51.18333333,725.9
24.6,726.0333333
31.11666667,726.1166667
4.866666667,726.15
6.733333333,726.2333333
9.2,726.55
37.5,726.7666667
32.51666667,726.8
6.016666667,726.85
1.133333333,726.9
8.233333333,727
9.633333333,727.15
2.716666667,727.5666667
6.683333333,727.65
6.8,727.6833333
62.21666667,727.7166667
10.15,727.8333333
10.2,727.8333333
47.25,727.8333333
6.833333333,727.9
9.083333333,727.95
30.65,728.0333333
34.3,728.1833333
4.866666667,728.2666667
30.41666667,728.2666667
3.966666667,728.3
4.5,728.3666667
7.783333333,728.3833333
10.25,728.45
30.8,728.4833333
29.7,728.55
8.9,728.5666667
15.73333333,728.5833333
32.95,728.8333333
11.73333333,728.8333333
15.58333333,728.85
3.316666667,728.9
5.566666667,728.9333333
258.5166667,729.05
37.98333333,729.2333333
16.55,729.3666667
8,729.4166667
10.36666667,729.45
11.53333333,729.4666667
17.61666667,729.4666667
10.6,729.4833333
5.666666667,729.5166667
4.9,729.5333333
1.1,729.5833333
30.8,729.65
15.85,729.7333333
4.783333333,729.85
13.1,729.8666667
11.03333333,730.0666667
413.6833333,730.2
18.31666667,730.3
21.01666667,730.3833333
15.25,730.4166667
10.2,730.45
30.3,730.4666667
20.3,730.9666667
7.083333333,731.15
15.11666667,731.3
14.48333333,732.0833333
1.016666667,732.1833333
4.433333333,732.3833333
101.8,732.5
6.366666667,732.5666667
7133.383333,732.65
20.15,732.7833333
28.18333333,733.0666667
17.55,733.1666667
9.45,733.2333333
4.75,733.5166667
51,733.5666667
11.11666667,733.5666667
9.066666667,733.6
10.18333333,733.7166667
8.9,733.8
25.9,733.85
8.033333333,733.9333333
10.85,734.0833333
12.86666667,734.1
4.466666667,734.1666667
10.53333333,734.2
7.6,734.35
7.866666667,734.4333333
10.23333333,734.5666667
1.25,734.5833333
11.53333333,734.6
44.01666667,734.8166667
11.46666667,734.8333333
8.016666667,735.1833333
21.88333333,735.35
14.36666667,735.4666667
9.833333333,735.65
5.983333333,735.7833333
8,735.8833333
12.25,736.1833333
6.683333333,736.2166667
6.033333333,736.45
11.15,736.6833333
14.71666667,736.7166667
5.633333333,736.9333333
17.38333333,737.1
11.43333333,737.1333333
17.11666667,737.1666667
20.16666667,737.3
20.31666667,737.45
8.483333333,737.55
23.45,737.6166667
43.95,737.8333333
31.03333333,737.9333333
6.066666667,738.0333333
9.516666667,738.0833333
8.7,738.1
9.6,738.2
7.8,738.2333333
36.8,738.35
10.55,738.35
5.066666667,738.45
14.76666667,738.4833333
19.25,738.5333333
84.96666667,738.55
22.6,738.5666667
42.61666667,738.7
18.96666667,738.7166667
48.06666667,738.8333333
9.383333333,739.1833333
14.08333333,739.2333333
8.316666667,739.3166667
28.73333333,739.4333333
9.05,739.5
30.5,739.65
16.25,739.8166667
9.566666667,739.95
45.81666667,740
127.1833333,740.05
9.6,740.0666667
9.616666667,740.15
1.233333333,740.1833333
3.483333333,740.5166667
9.566666667,740.65
15.91666667,740.65
3.15,740.8
18.9,740.8166667
14.78333333,741.0333333
4.216666667,741.1
8.516666667,741.1333333
6.283333333,741.1833333
6.283333333,741.2166667
8.4,741.3
4.95,741.4666667
13.35,741.4833333
11.46666667,741.5166667
19.33333333,741.6666667
11.25,741.7666667
1.866666667,741.9666667
14.6,742.1333333
32.28333333,742.3
19.88333333,742.3333333
3.383333333,742.35
19.98333333,742.65
5.8,742.7166667
9.683333333,742.7333333
11.73333333,742.7666667
61.18333333,742.8
34.51666667,742.8166667
9.85,742.9
8.816666667,742.9833333
8.166666667,743.0333333
25.58333333,743.0666667
5.183333333,743.2166667
12.86666667,743.3833333
16.23333333,743.4666667
13.78333333,743.65
7.783333333,743.9333333
6.416666667,744.0666667
5.383333333,744.2
22.06666667,744.2333333
6.066666667,744.3666667
16.35,744.3833333
6.6,744.6
6.6,744.6166667
22.23333333,744.6166667
58.31666667,744.6833333
58.96666667,744.7
6.8,744.7666667
13.98333333,744.8666667
3.783333333,744.9166667
6.9,745.2833333
4.433333333,745.3166667
16.88333333,745.4166667
29.36666667,745.4666667
12.7,745.5333333
83.88333333,745.65
33.41666667,745.7833333
83.41666667,745.8833333
7.166666667,746.0333333
6.3,746.1666667
11.01666667,746.3666667
59.08333333,746.4166667
2.55,746.55
24.35,746.8166667
43.73333333,746.9666667
5.333333333,746.9666667
6.516666667,747.0666667
20.53333333,747.35
5.5,747.4666667
6.05,747.8333333
5.516666667,747.9
5.15,747.9166667
9.25,748.0666667
17.13333333,748.1666667
26.75,748.1833333
38.05,748.3666667
6.9,748.4833333
11.13333333,748.4833333
8.333333333,748.6
8.983333333,748.6666667
6.2,748.6833333
5.066666667,748.8333333
35.76666667,748.8666667
13.26666667,748.9
13.13333333,748.9833333
15.85,749
15.81666667,749.2
33.78333333,749.3666667
19.33333333,749.45
7.616666667,749.7166667
33.41666667,749.7333333
14.25,749.75
7.666666667,749.85
10.6,750.0333333
16.31666667,750.1166667
15.95,750.2
51.28333333,750.3333333
9.2,750.3333333
23.58333333,750.35
31.81666667,750.55
21.78333333,750.5666667
3.666666667,750.6
2.583333333,750.6
19.6,751.1
28.76666667,751.2666667
97.26666667,751.5666667
36.43333333,751.6333333
97.33333333,751.65
18.43333333,751.7333333
31.85,751.7833333
8.016666667,751.8166667
13.05,751.9333333
17.36666667,751.95
10.13333333,752.1
43.86666667,752.1333333
4.616666667,752.15
7.15,752.1833333
68.65,752.3333333
8.016666667,752.3333333
30.66666667,752.5666667
12.05,752.9333333
25.75,752.9666667
9.65,753.2666667
5.366666667,753.3666667
5.3,753.5666667
11.75,753.6166667
12.51666667,753.8666667
13.83333333,753.9166667
30.6,753.9333333
8.483333333,754.05
9.083333333,754.1
17.26666667,754.3
11.15,754.4666667
39.81666667,754.4833333
10.11666667,754.55
11.71666667,754.5833333
13.95,754.6
8.016666667,754.6666667
33.7,754.7
10,754.7833333
11.88333333,754.85
2.7,754.8833333
23.63333333,755
15.51666667,755.3166667
4.95,755.3166667
8.466666667,755.3333333
20.78333333,755.65
4.333333333,755.6833333
61.61666667,755.75
1.9,755.8
26.61666667,755.9333333
16.06666667,756.15
11.03333333,756.1666667
4.683333333,756.2333333
22.55,756.4166667
4.916666667,756.4333333
14.5,756.5833333
10.85,756.7166667
27.85,756.7833333
9.633333333,756.8166667
19.63333333,756.9
10.56666667,756.9333333
4.4,756.95
10.31666667,757.0166667
72.68333333,757.1333333
19.01666667,757.1666667
23.08333333,757.2333333
3.2,757.2666667
72.41666667,757.2666667
25.86666667,757.2833333
25.53333333,757.35
13.86666667,757.5333333
8.816666667,757.7666667
7.133333333,757.8
4.133333333,758.1333333
9.866666667,758.15
25.08333333,758.3
6.583333333,758.3166667
25.01666667,758.3166667
10.03333333,758.3333333
39.08333333,758.4
38.81666667,758.4666667
19.85,758.5666667
5.733333333,758.5666667
17.58333333,758.7
7.3,758.75
6.366666667,759.0833333
31.56666667,759.1333333
42.25,759.35
8.116666667,759.4666667
8.316666667,759.6
85.31666667,759.8166667
29.1,759.8333333
8.333333333,760.0166667
38.7,760.1666667
4.283333333,760.3666667
18.23333333,760.4833333
6.25,760.5333333
36.8,760.95
19.7,761.1333333
4.383333333,761.1666667
24.66666667,761.2666667
66.3,761.3333333
27.86666667,761.4333333
4.366666667,761.6333333
16.55,761.6666667
27.83333333,761.7166667
4.783333333,761.7166667
13.93333333,761.7333333
7.833333333,761.7833333
5.15,762.0166667
27.31666667,762.0333333
14.73333333,762.05
8.083333333,762.1833333
14.56666667,762.2666667
10.41666667,762.3166667
13.46666667,762.3666667
82.95,762.45
82.55,762.6333333
31.83333333,762.9166667
6.4,762.95
56.93333333,763.0333333
42.45,763.2833333
11.18333333,763.35
15.76666667,763.3666667
16.13333333,763.5
24.38333333,763.55
18.95,763.6666667
6.433333333,763.9833333
6.7,764.1166667
39.05,764.2
12.65,764.2833333
68.06666667,764.45
136.05,764.5
5.683333333,764.8333333
16.46666667,764.8666667
30.48333333,764.95
17,765.0166667
16.65,765.1166667
17.7,765.15
14.36666667,765.2
10.06666667,765.2833333
7.883333333,765.3833333
9.716666667,765.4
7.633333333,765.4
2.55,765.45
8.866666667,765.5666667
5.45,765.5666667
4.883333333,765.7333333
11.16666667,765.8666667
29.65,766.05
29.26666667,766.0833333
5.25,766.0833333
14.16666667,766.2166667
7.45,766.3833333
35.66666667,766.7666667
13.08333333,766.7833333
17.41666667,766.8166667
9,767.1
4.033333333,767.1833333
14.45,767.2166667
15.41666667,767.2666667
7.4,767.3833333
5.016666667,767.6
22.25,767.6166667
3.533333333,767.6166667
14.55,767.6333333
3.45,767.6666667
14.75,767.6833333
12.23333333,767.7
11.4,767.75
14.96666667,767.7833333
4.55,768.0333333
33.98333333,768.0666667
11.38333333,768.2
34.1,768.2666667
16.46666667,768.2833333
34.7,768.3833333
10.83333333,768.4166667
33.96666667,768.4666667
80.4,768.55
21.11666667,768.6666667
5.45,768.6833333
7.5,768.8166667
7.4,768.9166667
17.15,768.9833333
6.583333333,769.0666667
2.583333333,769.0666667
16.41666667,769.35
6.15,769.35
9.083333333,769.4
6.95,769.4
4.9,769.5166667
24.73333333,769.6333333
3.216666667,769.6666667
9.583333333,769.6833333
16.65,769.8333333
55.63333333,769.8333333
6.5,770.05
50.25,770.0666667
128.7833333,770.1166667
7.733333333,770.1666667
55.08333333,770.1666667
15.65,770.1833333
6.816666667,770.25
4.95,770.3333333
16.31666667,770.35
33.83333333,770.4
15.55,770.4666667
33.46666667,770.5333333
2.933333333,770.6
9.633333333,770.7166667
9.733333333,770.7666667
7.333333333,770.9666667
2.166666667,771.2666667
6.616666667,771.3
7.55,771.3166667
18,771.3333333
11.76666667,771.3666667
6.633333333,771.5666667
8.433333333,771.6333333
13.43333333,771.7833333
18.18333333,772.2
22.01666667,772.3333333
31.7,772.3666667
3.866666667,772.3833333
19.28333333,772.4833333
39.33333333,772.5833333
54.21666667,772.7333333
8.2,772.7666667
18.76666667,772.8
14.21666667,772.85
10.95,772.95
5.25,773.1333333
9.7,773.1333333
9.4,773.15
7.5,773.25
5.216666667,773.3666667
4.633333333,773.4833333
51.75,773.5333333
14.11666667,773.85
11.31666667,773.8666667
10.45,773.9666667
7.533333333,773.9833333
13.05,774.3
16.93333333,774.4166667
5.25,774.4166667
20.56666667,774.55
11.05,774.6333333
6.183333333,775.1166667
11.65,775.2333333
8.183333333,775.35
13.66666667,775.3666667
27.78333333,775.5
8.566666667,775.5
12.81666667,775.5166667
12.96666667,775.75
10.06666667,775.9833333
23.23333333,776.0166667
6.433333333,776.0333333
21.6,776.1833333
8.933333333,776.45
12.4,776.4666667
6.366666667,776.6
14.86666667,776.6666667
41.45,776.75
11.95,777.0166667
5.116666667,777.1333333
23.4,777.15
11.41666667,777.6666667
12.95,777.6833333
10.48333333,777.7
7.816666667,777.8166667
42.25,777.9666667
9.233333333,778
13.85,778
14.01666667,778.0166667
4.966666667,778.25
14.66666667,778.2833333
20.28333333,778.3
5.816666667,778.3833333
13.5,778.4666667
10.7,778.55
16.95,778.6166667
34.53333333,779.2166667
8.9,779.2833333
8.316666667,779.5166667
34.26666667,779.5666667
31.63333333,780.0166667
48.85,780.05
6.516666667,780.5833333
8.633333333,780.75
10.45,780.8
39.85,780.8833333
10.91666667,780.8833333
13.18333333,781.1166667
6.033333333,781.1666667
3.066666667,781.2666667
20.61666667,781.2666667
4.766666667,781.2833333
13,781.3833333
9.416666667,781.7166667
12.96666667,781.7333333
23.23333333,781.7333333
3.683333333,781.9
9.716666667,782.25
39.06666667,782.2666667
35.61666667,782.3
10.31666667,782.3833333
9.466666667,782.5
18.1,782.5166667
28.5,782.5166667
11.86666667,782.6
17.75,782.6833333
4.95,782.7166667
33.15,782.8166667
3.55,782.8166667
4.266666667,782.8666667
33.3,782.8833333
22.76666667,782.9
7.8,783.05
3.733333333,783.0833333
17.11666667,783.2166667
3.683333333,783.2166667
26.25,783.2666667
72.05,783.35
71.08333333,784.4
11.8,784.4833333
7.866666667,784.5166667
10.96666667,784.5666667
6.3,784.6
10.58333333,784.6166667
11.88333333,784.85
17.45,784.85
20.11666667,784.85
18.46666667,785.0166667
8.15,785.1833333
17.25,785.2666667
4.95,785.3333333
14.96666667,785.4333333
69.55,785.5
7.15,785.5666667
8.933333333,785.7166667
14.78333333,785.75
4.75,786
17.06666667,786.2166667
30.78333333,786.3
11.06666667,786.35
14.43333333,786.3833333
30.83333333,786.4
3.316666667,786.4166667
6.816666667,786.45
71.46666667,786.4833333
44.45,786.6
9.2,786.9333333
2.516666667,787
2.05,787.4166667
37.26666667,787.4833333
6.1,787.5666667
6.45,787.6333333
3.183333333,787.6333333
84.88333333,787.7333333
17.45,787.7833333
8.283333333,787.8
5.733333333,787.9
16.93333333,788.1833333
16.7,788.5166667
20.45,788.5666667
9.316666667,788.5666667
9.25,788.5666667
24.5,788.7
13.78333333,788.7666667
5.5,788.7666667
59.23333333,788.8166667
15.46666667,789.2333333
36.8,789.3
25.31666667,789.35
22.6,789.6666667
14.7,789.7333333
7.716666667,789.7833333
20.95,789.7833333
6.466666667,789.8166667
10.05,789.8833333
9.983333333,789.8833333
21.65,789.9
21.78333333,789.95
41.75,790.1833333
8.033333333,790.2833333
11.5,790.4333333
3.783333333,790.4833333
7.016666667,790.55
14.4,790.5833333
14.46666667,790.7166667
6.95,790.7666667
36.75,791.1333333
8.966666667,791.15
5.933333333,791.2833333
8.416666667,791.6333333
8.983333333,791.7666667
15.35,791.8
29.03333333,791.9333333
3.25,791.95
6.916666667,791.9666667
5.016666667,792.0166667
7.383333333,792.0166667
18.68333333,792.65
47.61666667,792.8
18.73333333,792.8666667
47.63333333,792.9833333
3.7,793.1333333
3.4,793.6
25.45,793.65
8.65,793.7333333
21.05,793.9666667
19.75,793.9666667
17.3,794.05
11.73333333,794.2666667
20.03333333,794.2833333
12.83333333,794.3
18.51666667,794.4166667
19.41666667,794.4333333
11.58333333,794.4333333
15.9,794.4666667
18.95,794.6
5.733333333,794.6833333
13.4,794.8
3.65,794.8
17.88333333,794.8166667
6.6,794.8166667
6.3,794.8333333
17.76666667,794.9
12.56666667,795.2166667
8.216666667,795.3666667
5,795.6333333
33.41666667,795.6833333
2.966666667,795.8166667
5.05,795.9
37.88333333,796.0166667
13.66666667,796.1
8.916666667,796.1333333
23.7,796.2
4.1,796.2833333
8.15,796.3333333
10.23333333,796.5
5.683333333,796.7833333
8.083333333,796.9
24.53333333,796.95
8.166666667,797.1333333
11.35,797.2833333
6.3,797.5666667
22.98333333,797.65
19.88333333,797.7833333
18.46666667,797.95
6.283333333,798.1333333
17.78333333,798.2
21.68333333,798.2
1.683333333,798.4166667
12.78333333,798.55
29.95,798.5666667
8.716666667,798.6166667
12.48333333,798.6666667
11.93333333,798.7833333
21.41666667,798.8333333
10.88333333,798.8333333
10.81666667,798.8333333
29.96666667,798.8666667
12.33333333,798.8833333
6.35,798.9166667
25.86666667,798.9666667
14.88333333,799.05
10.56666667,799.1166667
52.33333333,799.2166667
18.36666667,799.3166667
3.883333333,799.3333333
8.8,799.35
15.28333333,799.45
20.16666667,799.45
6.8,799.55
15.86666667,799.6
4.716666667,799.6333333
6.6,799.6833333
19.13333333,799.8
5.166666667,799.95
17.2,800.0833333
20.08333333,800.0833333
17.5,800.1
9.85,800.1833333
12.55,800.2333333
10.3,800.3666667
3.733333333,800.3666667
1.95,800.6333333
17.93333333,800.7166667
23.65,800.8
9.283333333,800.8666667
18.45,800.9166667
9.166666667,800.95
10,801
12.9,801.1166667
21.81666667,801.2333333
6.833333333,801.3166667
39.11666667,801.35
17.03333333,801.4166667
1.983333333,801.85
12.8,802.1166667
5.733333333,802.4166667
5,802.45
11.56666667,802.4666667
18.6,802.5166667
11.51666667,802.6833333
15.71666667,802.7333333
4.45,802.8333333
11.48333333,802.95
10.56666667,803.15
16.7,803.1666667
10.03333333,803.1833333
9.866666667,803.2166667
23.46666667,803.2666667
36.98333333,803.3833333
19.5,803.5
19.28333333,803.55
26.7,803.75
20.4,803.75
14.3,803.7666667
5.766666667,803.7666667
11.66666667,803.8333333
11.93333333,803.8333333
5.366666667,804.05
102.6833333,804.0666667
28.8,804.1166667
28.56666667,804.2666667
7.25,804.3666667
7.816666667,804.4166667
102.8,804.5166667
18.53333333,804.5333333
51.88333333,804.7166667
102.25,804.7333333
17.95,804.7333333
28.33333333,804.7333333
5.916666667,804.75
18.03333333,804.9
102.1333333,804.9833333
10.86666667,805.1166667
6.766666667,805.1166667
1.866666667,805.1666667
26.91666667,805.2166667
23.96666667,805.25
23.96666667,805.25
6.2,805.35
20.96666667,805.3833333
38.96666667,805.4333333
5.716666667,805.45
33.41666667,805.45
6.2,805.65
5.283333333,805.75
4.683333333,805.8666667
8.75,806.0833333
18.16666667,806.2833333
29.45,806.5333333
9.3,806.5666667
14.81666667,806.5833333
16.73333333,806.6833333
23.68333333,806.9333333
5.716666667,806.9833333
51.76666667,807
17.88333333,807.0666667
10.66666667,807.1333333
16.01666667,807.2166667
17.68333333,807.2833333
3.55,807.3333333
15.1,807.35
9.633333333,807.5166667
10.63333333,807.6833333
11.66666667,807.75
51.08333333,807.8
6.666666667,807.8666667
16.78333333,807.95
40.33333333,808.15
11.46666667,808.1666667
11.11666667,808.2
9.85,808.25
27.26666667,808.4666667
2.05,808.5333333
12.2,808.5666667
9.933333333,808.65
1.85,808.7333333
10.28333333,808.8
9.8,808.8333333
37.25,808.95
12.6,808.95
24.48333333,809.0166667
16.6,809.15
2.55,809.15
8.633333333,809.2333333
4.016666667,809.2333333
18.4,809.35
19.05,809.35
9.183333333,809.5166667
17.61666667,809.5166667
12.61666667,809.6833333
21.1,809.7166667
2.55,809.8
2.466666667,809.85
22.6,809.8833333
3.566666667,810.1666667
19.51666667,810.2
25.76666667,810.3
46.88333333,810.35
5.466666667,810.4166667
15.8,810.45
3.783333333,810.4666667
4.483333333,810.6666667
15.11666667,810.7833333
6.483333333,810.8333333
26.28333333,810.8333333
21.86666667,810.8333333
21.08333333,810.8833333
16.91666667,810.9
14.56666667,810.9166667
14.76666667,810.9833333
15.15,811.05
4.25,811.1166667
