tripStartTime,tripDuration
397.4333333,11.48333333
397.6166667,23.88333333
397.6166667,5.933333333
397.6666667,23.25
397.8666667,8.566666667
397.9333333,11.18333333
397.9333333,9.216666667
397.95,13.95
397.95,7.333333333
398.0333333,10.26666667
398.25,18.73333333
398.3666667,11.66666667
398.9833333,6.566666667
399.0833333,10.11666667
399.2333333,13.75
399.5,11.83333333
399.5333333,7.7
400.1,11.93333333
400.6833333,39.68333333
401.5833333,25.38333333
401.6166667,8.516666667
401.8833333,8.233333333
402.3833333,7.833333333
402.7166667,21.08333333
402.7666667,7.733333333
403.1833333,11.25
403.3,15.45
403.35,5.2
403.35,10.58333333
403.65,11.73333333
403.7333333,86.33333333
403.7833333,12.11666667
403.9333333,10.6
404.1166667,7.916666667
405.1666667,11.55
405.4,7.25
405.75,6.733333333
405.8833333,8
406.5,17.86666667
406.5666667,10.93333333
406.6833333,16.23333333
406.9333333,29.36666667
406.9666667,14.11666667
407.7333333,12.83333333
408.1833333,7.816666667
408.3666667,3.95
408.5333333,9.85
408.5833333,6.883333333
408.6333333,2.85
408.7833333,9.716666667
408.7833333,16.78333333
408.8833333,7.2
408.9,9.45
408.9166667,20.58333333
409,13.16666667
409.0833333,2.683333333
409.5166667,15.25
409.55,28.61666667
410.1,9.683333333
410.4833333,12.83333333
410.65,12.68333333
410.7833333,6.733333333
410.8166667,12.78333333
410.8833333,4.25
411.1166667,11.06666667
412.1833333,9.4
412.4,7.316666667
412.6833333,13.85
412.6833333,10.53333333
412.7,28.13333333
413.4166667,2.95
413.65,10.65
413.8,29.16666667
413.9333333,32.68333333
413.9666667,12.13333333
414.0666667,26.25
414.55,10.18333333
415.35,13
415.5833333,8.666666667
416.65,6
416.7,8.666666667
416.8,7.383333333
416.9,34.98333333
417.2333333,19.11666667
417.2833333,10.01666667
417.4,6.783333333
417.6333333,21.91666667
417.8666667,4.483333333
418.0833333,13.88333333
418.1166667,8.633333333
419.1166667,8.816666667
419.5833333,21.05
419.65,34.18333333
420.1333333,40.43333333
420.3333333,17.36666667
420.75,13.9
420.9666667,16.01666667
421.0166667,20.45
421.55,12.63333333
421.7,17.6
421.8333333,3.533333333
422.8166667,5.85
422.8166667,27.11666667
423.3166667,11.1
423.3333333,2.7
423.3333333,7.133333333
423.4833333,19.15
423.4833333,6.883333333
423.5166667,11.25
424.2333333,4.55
424.9333333,9.966666667
425.1,12.2
425.2,7.95
425.2166667,60.81666667
425.3,12.36666667
425.3666667,12.26666667
425.6666667,16.25
425.8833333,10.65
425.9666667,6.983333333
426.2333333,15.01666667
426.2833333,25.93333333
426.7166667,9.166666667
426.8833333,14.85
427.25,12.1
427.7,4.85
428.0333333,10.73333333
428.5,40.71666667
428.5166667,23.48333333
429.1,21.66666667
429.55,2.183333333
429.55,12.1
429.5833333,4.683333333
429.6666667,17.5
429.95,9.633333333
430.05,24.68333333
430.2666667,12.25
431.1333333,6.633333333
431.2833333,15.28333333
431.9666667,11.26666667
432.3166667,36.73333333
432.4,19.66666667
433.0333333,17.46666667
433.0666667,15.9
433.3333333,20.35
433.3333333,34.13333333
433.3666667,18.7
433.4,12.85
433.6166667,9.3
433.7833333,19.45
433.8833333,11.2
433.9166667,14.76666667
434.05,40.63333333
434.1833333,26.15
434.35,5.183333333
434.4833333,28.9
434.5,14.61666667
434.5666667,12.15
434.9166667,3.666666667
434.9833333,3.666666667
435.1166667,16.63333333
435.2666667,25.28333333
435.3166667,3.133333333
435.3333333,17.3
435.4833333,24.36666667
435.5666667,8.233333333
435.6166667,8.733333333
435.7666667,5.883333333
436.1,10.25
436.1166667,6.216666667
436.25,7.5
436.7,11.01666667
436.7166667,5.466666667
436.7833333,13.66666667
436.7833333,16.45
436.85,9.25
436.9666667,16.31666667
437.05,4.933333333
437.25,19.91666667
437.4833333,3.983333333
437.7833333,28.41666667
437.85,24.65
438,10.18333333
438.15,11.01666667
438.2166667,21.81666667
438.2166667,6.15
438.2333333,17.91666667
438.6,18.98333333
438.6333333,7.483333333
438.7,5.933333333
438.9166667,11.81666667
439.0166667,6.916666667
439.15,9.116666667
439.4166667,11.26666667
439.8833333,35.31666667
440.35,5.266666667
440.5,6.983333333
440.6833333,5.95
440.7333333,14.58333333
440.9166667,12.36666667
440.9166667,12.71666667
441.0333333,21.63333333
441.2666667,12.31666667
441.3666667,19.71666667
441.4666667,3.566666667
441.6666667,9.95
441.7333333,5
441.85,9.133333333
441.8666667,25.26666667
441.9166667,11.46666667
442.0333333,3.083333333
442.1166667,7.983333333
442.2833333,54.6
442.5166667,7.7
442.7333333,17.21666667
442.8666667,20.31666667
442.9166667,25.6
442.9333333,18.95
442.9333333,8.516666667
442.95,19.33333333
443.0666667,16.55
443.6333333,7.783333333
443.7333333,18.03333333
444,19.43333333
444.1333333,3.216666667
444.2,14.33333333
444.2666667,19.4
444.35,35.03333333
444.4833333,13.55
444.6333333,13.05
444.7333333,20.76666667
445.0666667,16.81666667
446.1833333,19.1
446.35,21.88333333
446.35,5.533333333
446.4833333,10.93333333
446.5,26.45
446.8166667,13.36666667
446.85,12.6
447.0833333,14.25
447.2,10.88333333
447.2166667,8
447.3,12.66666667
447.35,10.85
447.45,9.216666667
447.6,5.2
447.65,14.78333333
447.7833333,14.4
447.8,6.1
447.8,15.55
448,9.183333333
448.25,11.85
448.2666667,11.68333333
448.2833333,10.88333333
448.3833333,9.933333333
448.4,9.2
448.4833333,14.96666667
448.55,12.7
449.0166667,15.95
449.25,11.53333333
449.3333333,4.733333333
449.7166667,19.51666667
449.75,11.73333333
449.85,5.283333333
450.05,13.26666667
450.2166667,15.11666667
450.4333333,16.63333333
450.4333333,20.61666667
450.9333333,13.61666667
451.05,16.53333333
451.4666667,33.98333333
451.65,16.65
451.8166667,23.9
452.1833333,17.75
452.2666667,15.45
452.35,11.11666667
452.45,29.98333333
452.5166667,37.9
452.6,16.06666667
452.9333333,10.73333333
453.1166667,16.31666667
453.1166667,14.26666667
453.2166667,30.26666667
453.35,13
453.6166667,5.816666667
453.6666667,8.6
453.8,12.78333333
454.35,9.1
454.3666667,10.26666667
454.6,5.766666667
454.85,8.25
454.95,13.26666667
454.9666667,8.3
455.1333333,8.633333333
455.1666667,10.46666667
455.1833333,12.46666667
455.2333333,37.35
455.55,29.05
455.6,6.466666667
455.6,10.5
455.6166667,5.666666667
455.6833333,16.26666667
455.75,14.06666667
455.7666667,12.33333333
455.9666667,4.783333333
456,8.566666667
456.25,8.25
456.3333333,9.683333333
456.4833333,2.733333333
456.5666667,13.41666667
456.9166667,6.95
457.05,19.18333333
457.2333333,10.53333333
457.4166667,69.75
457.4166667,5.433333333
457.4333333,9.933333333
457.5,10.98333333
457.5166667,20
457.5166667,27.6
457.7,39.76666667
457.8,69.7
457.8333333,8.65
458.1666667,17.31666667
458.2166667,15.21666667
458.3,13.01666667
458.3333333,23.1
458.9,28.78333333
458.9333333,3.416666667
459.15,18.55
459.3333333,26.06666667
459.3666667,16.58333333
459.3666667,28.8
459.5833333,17.11666667
459.5833333,27.88333333
459.7166667,17.65
459.9,7.316666667
459.95,15.08333333
460,5.7
460.1333333,3.933333333
460.25,7.533333333
460.2666667,10.01666667
460.4333333,6.816666667
460.4833333,9.116666667
460.5,6.5
460.6166667,5.216666667
460.6166667,18.35
460.65,5.116666667
460.7166667,9.533333333
460.8666667,6.783333333
461.0333333,25.7
461.15,21.26666667
461.2,6.833333333
461.5166667,8.383333333
461.5666667,12.21666667
461.8666667,17.88333333
462.1166667,5.7
462.15,16.65
462.2166667,11.45
462.5,23.43333333
462.5833333,10.55
462.7666667,36.25
462.8,14.76666667
463.0166667,2.55
463.35,43.48333333
463.6,4.983333333
464.0333333,10.93333333
464.0833333,38.16666667
464.1166667,6
464.2833333,7.65
464.3,9.316666667
464.3833333,17.38333333
464.4833333,19
464.5333333,21.7
464.6166667,11.41666667
464.7,11.5
464.7333333,11.78333333
464.7333333,9.15
464.8833333,32.71666667
465.1833333,11.18333333
465.2333333,32.3
465.3,18.16666667
465.4333333,11.08333333
465.4666667,5.883333333
465.65,5.55
465.8166667,12.08333333
465.8833333,11.86666667
465.8833333,7.35
466.3666667,6.366666667
466.5,27.15
466.65,11.03333333
466.9833333,12.96666667
467.05,18.65
467.2166667,9.666666667
467.2666667,3.216666667
467.2833333,16.16666667
467.4666667,4.3
467.6166667,7.033333333
467.7833333,10.81666667
467.95,8.683333333
468.0333333,14.78333333
468.05,5.133333333
468.0666667,11.73333333
468.1,7.533333333
468.1166667,14.6
468.2833333,14.41666667
468.3333333,14.6
468.3666667,10.36666667
468.5,4.833333333
468.7833333,15.53333333
468.8166667,9.55
468.9,8.25
468.9833333,14.13333333
469.1333333,26.33333333
469.2,9.883333333
469.2166667,3.833333333
469.2166667,5.066666667
469.4166667,15.18333333
469.5166667,14.91666667
469.5333333,14.66666667
469.6166667,28.43333333
470,27.08333333
470.05,14.86666667
470.1833333,10.45
470.2333333,6.75
470.2333333,8.333333333
470.25,3.65
470.3166667,15.3
470.4,8.65
470.4666667,6.65
470.6833333,6.983333333
470.7333333,15.7
470.75,6.216666667
470.7666667,10.81666667
470.8666667,32.55
471.1166667,7.566666667
471.15,16.13333333
471.2833333,5.2
471.8833333,20.08333333
471.9333333,7.966666667
472.1166667,4.75
472.3,7.2
472.35,21.41666667
472.5666667,6.516666667
472.5833333,6.283333333
472.85,12.4
472.9333333,7.816666667
472.95,7.75
473.5666667,3.866666667
473.6833333,22.4
473.7166667,9.7
473.7333333,20.58333333
474.05,15.48333333
474.25,11.86666667
474.3166667,15.33333333
474.3333333,16.01666667
474.5333333,48.68333333
474.6,11.66666667
474.7333333,18.93333333
474.8166667,1.7
474.9,25.58333333
475.0666667,26.08333333
475.1833333,9.05
475.2166667,12.76666667
475.3166667,5.8
475.75,8.316666667
475.8166667,17.63333333
475.8833333,6.416666667
476.35,1.15
476.4833333,23.93333333
476.5,17.61666667
476.55,10.36666667
476.55,12
476.5666667,15.35
476.6333333,14.85
477,13.3
477.2333333,15.23333333
477.4,9
477.5333333,11.13333333
477.8166667,22.23333333
478.0666667,10.46666667
478.1833333,4.116666667
478.3,6.083333333
478.5,5.65
478.95,17.16666667
478.95,20.73333333
479.15,29.41666667
479.1833333,25.95
479.2833333,19.56666667
479.3333333,6.933333333
479.3333333,10.91666667
479.4166667,14.88333333
479.45,14.5
479.6333333,4.633333333
479.8666667,20.88333333
480.1333333,13.1
480.4,15.78333333
480.7333333,14.88333333
480.9166667,14.98333333
480.9833333,11.61666667
481.3,21.45
481.6,41.41666667
481.6833333,8.216666667
481.7833333,12.23333333
481.8333333,6.483333333
481.8666667,6.483333333
482.1666667,9.333333333
482.2166667,2.35
482.5166667,3.183333333
482.6333333,1.516666667
482.7166667,54.35
482.7333333,29.66666667
483.0666667,18.16666667
483.2666667,31.86666667
483.8333333,15.35
483.85,11.5
484.0166667,41.16666667
484.05,8.016666667
484.0833333,8.95
484.3666667,35.11666667
484.4833333,4.716666667
484.6166667,10.48333333
484.85,4.133333333
484.9833333,25.55
485.0833333,11.76666667
485.35,31.66666667
485.4,8.083333333
485.8833333,33.28333333
486.0833333,8
486.1166667,18.76666667
486.3333333,13.65
486.4333333,13.01666667
486.5333333,9.583333333
486.55,133.5
486.6666667,36.3
486.6833333,9.783333333
486.7166667,36.76666667
487,38.66666667
487.0333333,12.35
487.0666667,19.8
487.0833333,12.93333333
487.2333333,9.066666667
487.2833333,11.43333333
487.3166667,51.68333333
487.5166667,4.366666667
487.75,21.81666667
487.7666667,10.33333333
487.8166667,8.7
487.9166667,14.33333333
488.0166667,26.68333333
488.0333333,11.65
488.05,28.81666667
488.0833333,12.21666667
488.2166667,16.23333333
488.4333333,21.73333333
488.5166667,18.33333333
488.5166667,9.9
488.6333333,21.03333333
488.65,16.21666667
488.7,37.43333333
488.8666667,50.96666667
488.9833333,17.53333333
489.1333333,5.25
489.2,17.06666667
489.25,1.7
489.3,12.8
489.3666667,5.766666667
489.6333333,9.566666667
489.65,8.6
489.7833333,33.16666667
489.9333333,22.76666667
489.95,16.63333333
489.9833333,3.366666667
490,17.78333333
490.0166667,18.1
490.0166667,16.85
490.05,6.816666667
490.1666667,9.983333333
490.2333333,3.183333333
490.6666667,8.6
490.7,7.2
490.7666667,29.93333333
490.8833333,3.3
491.1166667,9.533333333
491.15,8.2
491.2,12.26666667
491.6166667,4.266666667
491.65,12.65
491.7333333,16.68333333
491.7333333,15.01666667
491.8166667,12.85
491.85,11.25
491.8833333,9.366666667
491.9333333,6.65
491.95,26.15
491.9833333,5.433333333
492,36.61666667
492.2166667,13.8
492.2666667,20.76666667
492.3166667,7.583333333
492.3833333,10.28333333
492.4666667,6.85
492.4833333,13.8
492.5666667,5.833333333
492.5833333,2.55
492.7666667,6.5
492.9666667,17.86666667
493.0333333,7
493.0833333,38.58333333
493.0833333,1.133333333
493.1666667,47.88333333
493.2333333,11.73333333
493.2666667,9.483333333
493.3166667,28.45
493.5833333,8.766666667
493.5833333,28.35
493.7,4.866666667
493.7,98.76666667
493.8,9
493.9,33.95
493.9666667,2.383333333
493.9833333,5.716666667
494.0333333,23.71666667
494.05,22.05
494.0833333,24.28333333
494.15,9.416666667
494.3166667,4.883333333
494.3166667,45.35
494.5,11.33333333
494.5166667,15.81666667
494.5666667,27.91666667
494.6333333,11.25
494.75,27.01666667
495.0166667,6.733333333
495.1,11.46666667
495.2333333,10.6
495.35,55.2
495.4,29.26666667
495.6,32.21666667
495.6166667,9.183333333
496,54.53333333
496.1333333,24.63333333
496.6,6.25
496.6166667,39.21666667
497,14.46666667
497.15,24.13333333
497.2166667,16.08333333
497.45,32.01666667
497.5333333,19.75
497.65,14.51666667
497.6666667,33.31666667
497.7166667,18.33333333
497.7833333,27.35
497.85,17.45
497.95,5.733333333
498,14.63333333
498.0333333,4.983333333
498.1333333,2.983333333
498.1333333,25.65
498.1333333,26.43333333
498.3666667,16.11666667
498.45,22.88333333
498.5,9.466666667
498.6833333,14.73333333
498.6833333,13.95
498.7666667,10.05
498.8166667,15.8
498.8666667,5.916666667
498.9,2.033333333
498.9,5.15
499.05,7.116666667
499.0666667,21.46666667
499.1666667,15.01666667
499.2166667,10.21666667
499.2333333,18.1
499.2666667,13.21666667
499.2666667,24.41666667
499.35,20.86666667
499.5333333,35.8
499.55,5.4
499.8,35.48333333
499.8333333,7.35
499.9166667,14.08333333
500.05,11.98333333
500.1333333,10.96666667
500.3833333,6.966666667
500.55,25.53333333
500.8166667,4.083333333
501.1,7.7
501.1333333,12.61666667
501.15,5.116666667
501.2166667,24.3
501.45,10.88333333
501.6166667,22.6
501.7,10.4
501.7,17.7
501.7333333,5.25
501.95,18.16666667
502,11.66666667
502.0166667,18.85
502.15,7.6
502.4666667,4.433333333
502.5166667,4.85
502.55,7.683333333
502.5833333,27.33333333
502.6666667,24.31666667
502.6666667,5.666666667
502.8333333,6.966666667
502.9333333,3.966666667
502.95,10.18333333
503.0666667,12.68333333
503.1,5.8
503.4,8.633333333
503.45,10.88333333
503.55,15.9
503.85,8.85
504.1333333,9.183333333
504.25,22.06666667
504.2833333,9.3
504.4833333,15.3
504.5166667,4.683333333
504.8,3.583333333
505.0166667,7.233333333
505.05,14.48333333
505.1166667,6.566666667
505.3666667,7.366666667
505.45,5.65
505.5333333,9.716666667
505.5333333,10.4
505.8166667,1.9
505.8166667,15.01666667
505.9166667,7.533333333
505.9833333,25.71666667
506.05,13.61666667
506.1666667,16.8
506.2666667,11.76666667
506.4,12.15
506.5833333,14.48333333
506.6333333,7.766666667
506.7833333,12.43333333
506.8,31.93333333
506.9,8.233333333
506.9166667,16.23333333
507,27.53333333
507.0666667,6.483333333
507.1,15.61666667
507.1333333,14.56666667
507.1833333,22.95
507.4833333,8.016666667
507.55,23.31666667
507.5666667,11.08333333
507.6833333,8.733333333
507.7166667,6.8
507.85,24.55
508.0666667,29.1
508.0666667,1.916666667
508.0666667,17.26666667
508.2833333,3.2
508.4833333,36.68333333
508.5,8.8
508.5333333,8.4
508.5833333,8.45
508.5833333,27.16666667
508.75,22.45
508.9166667,5.95
509.0666667,9.483333333
509.1333333,28.58333333
509.1833333,14.8
509.2166667,12.18333333
509.6166667,7.416666667
509.6833333,11.28333333
509.75,16.68333333
509.8333333,13.16666667
509.85,6.533333333
510.0166667,5.316666667
510.0166667,22.83333333
510.0666667,13.45
510.2166667,3.533333333
510.3166667,7.2
510.3333333,4.35
510.45,14
510.5333333,19.05
510.75,22.48333333
510.75,6.45
510.8833333,34.43333333
510.95,6.066666667
511.0166667,34.21666667
511.0666667,6.933333333
511.1666667,19.36666667
511.3666667,21.78333333
511.4833333,8.133333333
511.5,26.68333333
511.5166667,17.91666667
511.5166667,21.2
511.5833333,54.41666667
511.7,14.13333333
511.9166667,22.31666667
512.1833333,3.1
512.1833333,13.93333333
512.3666667,8.983333333
512.3833333,3.2
512.4333333,1.883333333
512.5666667,4.516666667
512.5666667,25.45
512.5833333,12.2
512.7833333,30.3
513,5.05
513.2333333,32.66666667
513.45,21.98333333
513.75,16.88333333
513.8,22.01666667
513.8333333,6.583333333
513.9833333,15.55
514.0166667,5.6
514.05,51.76666667
514.15,20.06666667
514.15,9.033333333
514.2666667,8.083333333
514.3,29.36666667
514.3333333,19.81666667
514.4166667,18.01666667
514.6833333,4.25
514.8833333,8.35
514.9666667,80.21666667
515,3.616666667
515.2833333,8.516666667
515.3,7.833333333
515.5333333,6.4
515.5833333,7.383333333
515.7333333,6
515.8166667,13.95
515.8833333,5.116666667
516,5.816666667
516.05,15.1
516.1833333,5.6
516.2,5.65
516.25,15.15
516.35,3.283333333
516.45,13.51666667
516.6166667,21.51666667
516.7833333,7.5
516.9,1.466666667
516.9666667,8.6
517.0333333,15.13333333
517.1666667,15.11666667
517.2666667,5.916666667
517.7833333,12.9
517.8,23.5
518.0333333,6.233333333
518.2833333,13.53333333
518.45,11.05
518.6,17.65
518.7666667,29
518.8,28.88333333
518.8333333,11.15
518.8833333,13.5
518.9833333,12.66666667
519.0333333,20.18333333
519.1333333,18.41666667
519.1666667,15.71666667
519.2333333,1.866666667
519.4833333,16.16666667
519.5166667,18.25
519.5666667,5.816666667
519.85,13.21666667
519.9333333,4.783333333
519.95,18.4
520,28.73333333
520,13.66666667
520.0833333,5.833333333
520.0833333,9.516666667
520.1,29.06666667
520.2333333,10.88333333
520.25,7.933333333
520.45,13.53333333
520.55,10.76666667
520.55,14.73333333
520.5833333,10.73333333
520.75,11.63333333
521,5.75
521.0166667,18.78333333
521.2666667,4.183333333
521.3,11.7
521.3333333,23.71666667
521.3666667,18.2
521.45,24.53333333
521.6,6.266666667
521.6166667,15.85
521.6333333,23.25
521.6666667,6.983333333
521.9,27.36666667
521.9666667,10.6
521.9666667,15.08333333
521.9833333,21.9
522.0166667,4.433333333
522.05,9.383333333
522.2,14.48333333
522.4833333,20.53333333
522.55,186.4833333
522.6,19.9
522.8333333,6.55
522.95,14
523.0166667,7.183333333
523.0833333,12.63333333
523.2666667,21.56666667
523.4,15.68333333
523.5166667,16.56666667
523.5333333,18.06666667
523.5666667,7.383333333
523.6833333,26.83333333
523.8,22.61666667
523.8333333,18.4
523.8666667,13.41666667
523.8833333,10.78333333
523.8833333,9.016666667
524.0666667,38.88333333
524.3333333,24.85
524.45,18.55
524.5833333,18.73333333
524.6333333,18.21666667
524.6833333,5.133333333
524.7333333,6.416666667
524.7333333,25.06666667
524.75,13.25
524.9,17.68333333
525.0333333,6
525.1,6.666666667
525.1333333,8.716666667
525.2666667,37.46666667
525.35,17.5
525.4,6.666666667
525.45,8.216666667
525.6,6.283333333
525.65,18.86666667
525.7333333,15.35
525.7333333,1.216666667
525.7833333,15.73333333
525.7833333,3.616666667
525.8166667,12.43333333
525.8666667,21
526.1166667,15.68333333
526.1666667,8.583333333
