tripStartTime,tripDuration
2020-09-01 17:17:31,214
2020-09-01 17:17:34,286
2020-09-01 17:17:34,1033
2020-09-01 17:17:36,835
2020-09-01 17:17:42,1326
2020-09-01 17:17:45,352
2020-09-01 17:17:46,293
2020-09-01 17:17:47,1061
2020-09-01 17:17:49,1108
2020-09-01 17:17:53,210
2020-09-01 17:17:53,970
2020-09-01 17:18:00,247
2020-09-01 17:18:06,372
2020-09-01 17:18:11,508
2020-09-01 17:18:12,282
2020-09-01 17:18:15,2551
2020-09-01 17:18:18,738
2020-09-01 17:18:26,991
2020-09-01 17:18:31,1142
2020-09-01 17:18:32,656
2020-09-01 17:18:35,317
2020-09-01 17:18:41,458
2020-09-01 17:18:43,2134
2020-09-01 17:18:49,1609
2020-09-01 17:18:52,916
2020-09-01 17:18:52,698
2020-09-01 17:18:58,734
2020-09-01 17:18:59,142
2020-09-01 17:19:00,683
2020-09-01 17:19:01,1478
2020-09-01 17:19:07,327
2020-09-01 17:19:12,635
2020-09-01 17:19:14,618
2020-09-01 17:19:15,1501
2020-09-01 17:19:16,478
2020-09-01 17:19:19,1375
2020-09-01 17:19:19,841
2020-09-01 17:19:25,2179
2020-09-01 17:19:26,322
2020-09-01 17:19:27,219
2020-09-01 17:19:32,1200
2020-09-01 17:19:34,262
2020-09-01 17:19:38,536
2020-09-01 17:19:41,159
2020-09-01 17:19:42,597
2020-09-01 17:19:56,467
2020-09-01 17:20:06,1663
2020-09-01 17:20:09,659
2020-09-01 17:20:11,1214
2020-09-01 17:20:18,234
2020-09-01 17:20:20,5907
2020-09-01 17:20:22,1905
2020-09-01 17:20:23,259
2020-09-01 17:20:27,1338
2020-09-01 17:20:28,209
2020-09-01 17:20:31,452
2020-09-01 17:20:32,361
2020-09-01 17:20:35,1435
2020-09-01 17:20:35,1540
2020-09-01 17:20:40,1865
2020-09-01 17:20:47,1973
2020-09-01 17:20:48,595
2020-09-01 17:20:54,1294
2020-09-01 17:21:06,2075
2020-09-01 17:21:08,176
2020-09-01 17:21:09,1331
2020-09-01 17:21:12,1321
2020-09-01 17:21:14,306
2020-09-01 17:21:16,2062
2020-09-01 17:21:17,592
2020-09-01 17:21:18,453
2020-09-01 17:21:21,370
2020-09-01 17:21:21,479
2020-09-01 17:21:25,988
2020-09-01 17:21:27,856
2020-09-01 17:21:30,797
2020-09-01 17:21:32,1042
2020-09-01 17:21:35,985
2020-09-01 17:21:38,647
2020-09-01 17:21:40,629
2020-09-01 17:21:54,1021
2020-09-01 17:21:55,1321
2020-09-01 17:21:56,419
2020-09-01 17:21:59,693
2020-09-01 17:22:07,221
2020-09-01 17:22:14,890
2020-09-01 17:22:14,612
2020-09-01 17:22:17,217
2020-09-01 17:22:18,1129
2020-09-01 17:22:20,1890
2020-09-01 17:22:22,1212
2020-09-01 17:22:25,946
